#Time	Channel A	Channel B
#(s)	(V)	(V)
#
35.25371633	-0.01843318	-3.80108000
35.25705033	-0.01843318	-3.80108000
35.26038433	-0.01843318	-3.75530300
35.26371833	-0.01843318	-3.75530300
35.26705233	-0.01843318	-3.75530300
35.27038633	-0.01843318	-3.75530300
35.27372033	-0.00006104	-3.75530300
35.27705433	-0.01843318	-3.80108000
35.28038833	-0.00006104	-3.75530300
35.28372233	-0.00006104	-3.75530300
35.28705633	-0.01843318	-3.75530300
35.29039033	-0.00006104	-3.75530300
35.29372433	-0.01843318	-3.75530300
35.29705833	-0.01843318	-3.80108000
35.30039233	-0.01843318	-3.75530300
35.30372633	-0.00006104	-3.75530300
35.30706033	-0.00006104	-3.80108000
35.31039433	-0.00006104	-3.75530300
35.31372833	-0.00006104	-3.75530300
35.31706233	-0.00006104	-3.75530300
35.32039633	-0.00006104	-3.75530300
35.32373033	-0.00006104	-3.75530300
35.32706433	-0.00006104	-3.75530300
35.33039833	-0.00006104	-3.75530300
35.33373233	-0.00006104	-3.75530300
35.33706633	-0.00006104	-3.75530300
35.34040033	-0.00006104	-3.80108000
35.34373433	-0.00006104	-3.75530300
35.34706833	0.01831111	-3.75530300
35.35040233	0.01831111	-3.75530300
35.35373633	-0.00006104	-3.75530300
35.35707033	0.01831111	-3.75530300
35.36040433	0.01831111	-3.75530300
35.36373833	0.01831111	-3.75530300
35.36707233	0.01831111	-3.80108000
35.37040633	0.01831111	-3.75530300
35.37374033	0.01831111	-3.75530300
35.37707433	0.01831111	-3.75530300
35.38040833	0.01831111	-3.80108000
35.38374233	0.01831111	-3.75530300
35.38707633	0.01831111	-3.75530300
35.39041033	0.01831111	-3.75530300
35.39374433	0.01831111	-3.80108000
35.39707833	-0.00006104	-3.75530300
35.40041233	-0.00006104	-3.75530300
35.40374633	-0.00006104	-3.75530300
35.40708033	-0.00006104	-3.75530300
35.41041433	-0.00006104	-3.75530300
35.41374833	-0.00006104	-3.75530300
35.41708233	-0.00006104	-3.75530300
35.42041633	-0.00006104	-3.75530300
35.42375033	-0.00006104	-3.75530300
35.42708433	-0.00006104	-3.75530300
35.43041833	-0.00006104	-3.75530300
35.43375233	-0.00006104	-3.75530300
35.43708633	-0.00006104	-3.75530300
35.44042033	-0.00006104	-3.75530300
35.44375433	-0.01843318	-3.80108000
35.44708833	-0.00006104	-3.75530300
35.45042233	-0.00006104	-3.75530300
35.45375633	-0.00006104	-3.75530300
35.45709033	-0.00006104	-3.80108000
35.46042433	-0.00006104	-3.75530300
35.46375833	-0.00006104	-3.75530300
35.46709233	-0.00006104	-3.75530300
35.47042633	-0.00006104	-3.75530300
35.47376033	-0.00006104	-3.75530300
35.47709433	-0.00006104	-3.80108000
35.48042833	-0.00006104	-3.75530300
35.48376233	-0.00006104	-3.75530300
35.48709633	-0.00006104	-3.75530300
35.49043033	-0.00006104	-3.75530300
35.49376433	-0.00006104	-3.75530300
35.49709833	-0.00006104	-3.75530300
35.50043233	-0.01843318	-3.75530300
35.50376633	-0.01843318	-3.80108000
35.50710033	-0.00006104	-3.75530300
35.51043433	-0.00006104	-3.75530300
35.51376833	-0.00006104	-3.75530300
35.51710233	-0.00006104	-3.80108000
35.52043633	-0.01843318	-3.80108000
35.52377033	-0.01843318	-3.75530300
35.52710433	-0.01843318	-3.75530300
35.53043833	-0.01843318	-3.75530300
35.53377233	-0.01843318	-3.75530300
35.53710633	-0.01843318	-3.75530300
35.54044033	-0.03680532	-3.75530300
35.54377433	-0.01843318	-3.75530300
35.54710833	-0.01843318	-3.75530300
35.55044233	-0.01843318	-3.75530300
35.55377633	-0.01843318	-3.75530300
35.55711033	-0.03680532	-3.80108000
35.56044433	-0.03680532	-3.75530300
35.56377833	-0.01843318	-3.75530300
35.56711233	-0.01843318	-3.75530300
35.57044633	-0.01843318	-3.75530300
35.57378033	-0.01843318	-3.75530300
35.57711433	-0.01843318	-3.75530300
35.58044833	-0.01843318	-3.75530300
35.58378233	-0.01843318	-3.75530300
35.58711633	-0.01843318	-3.75530300
35.59045033	-0.01843318	-3.75530300
35.59378433	-0.00006104	-3.75530300
35.59711833	-0.01843318	-3.75530300
35.60045233	-0.00006104	-3.75530300
35.60378633	-0.00006104	-3.75530300
35.60712033	-0.00006104	-3.75530300
35.61045433	-0.00006104	-3.75530300
35.61378833	-0.00006104	-3.75530300
35.61712233	-0.00006104	-3.75530300
35.62045633	-0.00006104	-3.80108000
35.62379033	-0.00006104	-3.75530300
35.62712433	-0.00006104	-3.75530300
35.63045833	-0.00006104	-3.75530300
35.63379233	-0.00006104	-3.75530300
35.63712633	-0.00006104	-3.80108000
35.64046033	-0.00006104	-3.75530300
35.64379433	-0.00006104	-3.75530300
35.64712833	-0.00006104	-3.75530300
35.65046233	-0.00006104	-3.75530300
35.65379633	-0.00006104	-3.75530300
35.65713033	-0.00006104	-3.75530300
35.66046433	-0.00006104	-3.75530300
35.66379833	-0.00006104	-3.80108000
35.66713233	-0.00006104	-3.75530300
35.67046633	-0.00006104	-3.75530300
35.67380033	-0.00006104	-3.75530300
35.67713433	-0.00006104	-3.80108000
35.68046833	-0.00006104	-3.75530300
35.68380233	-0.00006104	-3.75530300
35.68713633	-0.00006104	-3.75530300
35.69047033	-0.00006104	-3.80108000
35.69380433	-0.00006104	-3.75530300
35.69713833	-0.00006104	-3.75530300
35.70047233	-0.00006104	-3.75530300
35.70380633	-0.00006104	-3.75530300
35.70714033	-0.00006104	-3.75530300
35.71047433	-0.00006104	-3.75530300
35.71380833	-0.00006104	-3.75530300
35.71714233	-0.00006104	-3.75530300
35.72047633	-0.00006104	-3.75530300
35.72381033	-0.00006104	-3.75530300
35.72714433	-0.00006104	-3.75530300
35.73047833	-0.00006104	-3.75530300
35.73381233	-0.00006104	-3.80108000
35.73714633	-0.00006104	-3.80108000
35.74048033	-0.00006104	-3.75530300
35.74381433	-0.00006104	-3.75530300
35.74714833	-0.00006104	-3.75530300
35.75048233	-0.00006104	-3.75530300
35.75381633	-0.00006104	-3.75530300
35.75715033	-0.00006104	-3.75530300
35.76048433	-0.00006104	-3.80108000
35.76381833	-0.00006104	-3.75530300
35.76715233	-0.00006104	-3.75530300
35.77048633	-0.00006104	-3.75530300
35.77382033	-0.00006104	-3.75530300
35.77715433	-0.00006104	-3.75530300
35.78048833	-0.00006104	-3.75530300
35.78382233	-0.00006104	-3.75530300
35.78715633	-0.00006104	-3.75530300
35.79049033	-0.00006104	-3.75530300
35.79382433	-0.00006104	-3.75530300
35.79715833	-0.00006104	-3.80108000
35.80049233	0.01831111	-3.80108000
35.80382633	0.01831111	-3.75530300
35.80716033	0.01831111	-3.75530300
35.81049433	0.01831111	-3.75530300
35.81382833	0.01831111	-3.75530300
35.81716233	0.01831111	-3.75530300
35.82049633	0.01831111	-3.75530300
35.82383033	0.01831111	-3.75530300
35.82716433	-0.00006104	-3.75530300
35.83049833	-0.00006104	-3.75530300
35.83383233	0.01831111	-3.80108000
35.83716633	-0.00006104	-3.75530300
35.84050033	-0.00006104	-3.75530300
35.84383433	0.01831111	-3.75530300
35.84716833	0.01831111	-3.75530300
35.85050233	0.01831111	-3.75530300
35.85383633	0.01831111	-3.75530300
35.85717033	0.01831111	-3.75530300
35.86050433	0.01831111	-3.75530300
35.86383833	0.01831111	-3.75530300
35.86717233	0.01831111	-3.75530300
35.87050633	0.01831111	-3.75530300
35.87384033	0.01831111	-3.75530300
35.87717433	0.01831111	-3.80108000
35.88050833	0.01831111	-3.75530300
35.88384233	0.03668325	-3.75530300
35.88717633	0.01831111	-3.75530300
35.89051033	0.01831111	-3.75530300
35.89384433	0.01831111	-3.75530300
35.89717833	0.03668325	-3.75530300
35.90051233	0.01831111	-3.75530300
35.90384633	0.01831111	-3.75530300
35.90718033	0.01831111	-3.75530300
35.91051433	0.01831111	-3.75530300
35.91384833	-0.00006104	-3.75530300
35.91718233	0.01831111	-3.80108000
35.92051633	0.01831111	-3.75530300
35.92385033	0.01831111	-3.75530300
35.92718433	0.03668325	-3.75530300
35.93051833	0.01831111	-3.75530300
35.93385233	0.01831111	-3.75530300
35.93718633	0.03668325	-3.75530300
35.94052033	0.03668325	-3.75530300
35.94385433	0.01831111	-3.80108000
35.94718833	0.01831111	-3.75530300
35.95052233	0.01831111	-3.75530300
35.95385633	0.03668325	-3.75530300
35.95719033	0.03668325	-3.75530300
35.96052433	0.03668325	-3.75530300
35.96385833	0.03668325	-3.75530300
35.96719233	0.03668325	-3.75530300
35.97052633	0.03668325	-3.75530300
35.97386033	0.03668325	-3.75530300
35.97719433	0.03668325	-3.75530300
35.98052833	0.03668325	-3.75530300
35.98386233	0.03668325	-3.75530300
35.98719633	0.03668325	-3.75530300
35.99053033	0.03668325	-3.75530300
35.99386433	0.03668325	-3.75530300
35.99719833	0.03668325	-3.75530300
36.00053233	0.03668325	-3.75530300
36.00386633	0.03668325	-3.75530300
36.00720033	0.03668325	-3.80108000
36.01053433	0.03668325	-3.75530300
36.01386833	0.03668325	-3.80108000
36.01720233	0.03668325	-3.75530300
36.02053633	0.03668325	-3.75530300
36.02387033	0.03668325	-3.75530300
36.02720433	0.03668325	-3.75530300
36.03053833	0.03668325	-3.80108000
36.03387233	0.03668325	-3.75530300
36.03720633	0.03668325	-3.75530300
36.04054033	0.03668325	-3.75530300
36.04387433	0.03668325	-3.75530300
36.04720833	0.03668325	-3.75530300
36.05054233	0.03668325	-3.75530300
36.05387633	0.03668325	-3.75530300
36.05721033	0.03668325	-3.75530300
36.06054433	0.03668325	-3.75530300
36.06387833	0.03668325	-3.75530300
36.06721233	0.03668325	-3.75530300
36.07054633	0.01831111	-3.75530300
36.07388033	0.01831111	-3.75530300
36.07721433	0.03668325	-3.80108000
36.08054833	0.03668325	-3.75530300
36.08388233	0.03668325	-3.75530300
36.08721633	0.01831111	-3.80108000
36.09055033	0.01831111	-3.75530300
36.09388433	-0.00006104	-3.80108000
36.09721833	0.01831111	-3.75530300
36.10055233	0.01831111	-3.75530300
36.10388633	0.01831111	-3.75530300
36.10722033	0.01831111	-3.75530300
36.11055433	0.01831111	-3.80108000
36.11388833	0.01831111	-3.75530300
36.11722233	0.01831111	-3.75530300
36.12055633	0.03668325	-3.80108000
36.12389033	0.01831111	-3.75530300
36.12722433	0.01831111	-3.75530300
36.13055833	0.01831111	-3.75530300
36.13389233	0.01831111	-3.75530300
36.13722633	0.01831111	-3.80108000
36.14056033	-0.00006104	-3.75530300
36.14389433	0.01831111	-3.75530300
36.14722833	-0.00006104	-3.75530300
36.15056233	0.01831111	-3.75530300
36.15389633	-0.00006104	-3.75530300
36.15723033	-0.00006104	-3.75530300
36.16056433	-0.00006104	-3.75530300
36.16389833	-0.00006104	-3.75530300
36.16723233	-0.00006104	-3.75530300
36.17056633	-0.00006104	-3.75530300
36.17390033	-0.00006104	-3.80108000
36.17723433	-0.00006104	-3.75530300
36.18056833	-0.00006104	-3.75530300
36.18390233	-0.00006104	-3.75530300
36.18723633	-0.00006104	-3.75530300
36.19057033	-0.00006104	-3.75530300
36.19390433	-0.00006104	-3.75530300
36.19723833	-0.00006104	-3.75530300
36.20057233	-0.00006104	-3.75530300
36.20390633	-0.01843318	-3.80108000
36.20724033	-0.01843318	-3.75530300
36.21057433	-0.01843318	-3.75530300
36.21390833	-0.01843318	-3.75530300
36.21724233	-0.03680532	-3.80108000
36.22057633	-0.03680532	-3.80108000
36.22391033	-0.03680532	-3.75530300
36.22724433	-0.03680532	-3.75530300
36.23057833	-0.03680532	-3.75530300
36.23391233	-0.03680532	-3.75530300
36.23724633	-0.03680532	-3.75530300
36.24058033	-0.03680532	-3.75530300
36.24391433	-0.03680532	-3.75530300
36.24724833	-0.03680532	-3.75530300
36.25058233	-0.03680532	-3.75530300
36.25391633	-0.03680532	-3.75530300
36.25725033	-0.03680532	-3.75530300
36.26058433	-0.03680532	-3.75530300
36.26391833	-0.03680532	-3.75530300
36.26725233	-0.03680532	-3.75530300
36.27058633	-0.03680532	-3.80108000
36.27392033	-0.03680532	-3.80108000
36.27725433	-0.03680532	-3.75530300
36.28058833	-0.03680532	-3.75530300
36.28392233	-0.03680532	-3.75530300
36.28725633	-0.03680532	-3.75530300
36.29059033	-0.03680532	-3.80108000
36.29392433	-0.03680532	-3.75530300
36.29725833	-0.03680532	-3.80108000
36.30059233	-0.03680532	-3.75530300
36.30392633	-0.03680532	-3.75530300
36.30726033	-0.03680532	-3.75530300
36.31059433	-0.03680532	-3.75530300
36.31392833	-0.05517747	-3.75530300
36.31726233	-0.05517747	-3.75530300
36.32059633	-0.05517747	-3.75530300
36.32393033	-0.03680532	-3.75530300
36.32726433	-0.05517747	-3.75530300
36.33059833	-0.05517747	-3.80108000
36.33393233	-0.05517747	-3.75530300
36.33726633	-0.03680532	-3.80108000
36.34060033	-0.05517747	-3.75530300
36.34393433	-0.05517747	-3.80108000
36.34726833	-0.05517747	-3.75530300
36.35060233	-0.05517747	-3.80108000
36.35393633	-0.05517747	-3.75530300
36.35727033	-0.05517747	-3.75530300
36.36060433	-0.05517747	-3.75530300
36.36393833	-0.05517747	-3.80108000
36.36727233	-0.05517747	-3.75530300
36.37060633	-0.05517747	-3.80108000
36.37394033	-0.03680532	-3.75530300
36.37727433	-0.05517747	-3.75530300
36.38060833	-0.05517747	-3.75530300
36.38394233	-0.05517747	-3.75530300
36.38727633	-0.05517747	-3.75530300
36.39061033	-0.05517747	-3.75530300
36.39394433	-0.05517747	-3.75530300
36.39727833	-0.05517747	-3.75530300
36.40061233	-0.03680532	-3.75530300
36.40394633	-0.05517747	-3.75530300
36.40728033	-0.03680532	-3.75530300
36.41061433	-0.05517747	-3.75530300
36.41394833	-0.05517747	-3.75530300
36.41728233	-0.03680532	-3.75530300
36.42061633	-0.03680532	-3.75530300
36.42395033	-0.03680532	-3.75530300
36.42728433	-0.03680532	-3.75530300
36.43061833	-0.03680532	-3.80108000
36.43395233	-0.03680532	-3.75530300
36.43728633	-0.03680532	-3.80108000
36.44062033	-0.03680532	-3.75530300
36.44395433	-0.03680532	-3.75530300
36.44728833	-0.03680532	-3.75530300
36.45062233	-0.03680532	-3.75530300
36.45395633	-0.03680532	-3.80108000
36.45729033	-0.03680532	-3.80108000
36.46062433	-0.03680532	-3.75530300
36.46395833	-0.03680532	-3.75530300
36.46729233	-0.03680532	-3.75530300
36.47062633	-0.03680532	-3.75530300
36.47396033	-0.03680532	-3.75530300
36.47729433	-0.03680532	-3.75530300
36.48062833	-0.03680532	-3.75530300
36.48396233	-0.03680532	-3.80108000
36.48729633	-0.03680532	-3.75530300
36.49063033	-0.03680532	-3.75530300
36.49396433	-0.03680532	-3.75530300
36.49729833	-0.03680532	-3.75530300
36.50063233	-0.03680532	-3.75530300
36.50396633	-0.03680532	-3.75530300
36.50730033	-0.03680532	-3.75530300
36.51063433	-0.03680532	-3.75530300
36.51396833	-0.03680532	-3.75530300
36.51730233	-0.05517747	-3.75530300
36.52063633	-0.05517747	-3.80108000
36.52397033	-0.05517747	-3.80108000
36.52730433	-0.05517747	-3.80108000
36.53063833	-0.05517747	-3.75530300
36.53397233	-0.05517747	-3.75530300
36.53730633	-0.05517747	-3.75530300
36.54064033	-0.05517747	-3.75530300
36.54397433	-0.05517747	-3.80108000
36.54730833	-0.05517747	-3.75530300
36.55064233	-0.07354961	-3.80108000
36.55397633	-0.07354961	-3.80108000
36.55731033	-0.05517747	-3.75530300
36.56064433	-0.05517747	-3.75530300
36.56397833	-0.05517747	-3.75530300
36.56731233	-0.05517747	-3.75530300
36.57064633	-0.05517747	-3.80108000
36.57398033	-0.07354961	-3.75530300
36.57731433	-0.05517747	-3.75530300
36.58064833	-0.05517747	-3.75530300
36.58398233	-0.05517747	-3.80108000
36.58731633	-0.05517747	-3.80108000
36.59065033	-0.05517747	-3.75530300
36.59398433	-0.05517747	-3.75530300
36.59731833	-0.05517747	-3.75530300
36.60065233	-0.05517747	-3.75530300
36.60398633	-0.05517747	-3.75530300
36.60732033	-0.03680532	-3.75530300
36.61065433	-0.05517747	-3.75530300
36.61398833	-0.05517747	-3.75530300
36.61732233	-0.05517747	-3.80108000
36.62065633	-0.05517747	-3.75530300
36.62399033	-0.05517747	-3.75530300
36.62732433	-0.05517747	-3.75530300
36.63065833	-0.05517747	-3.75530300
36.63399233	-0.05517747	-3.75530300
36.63732633	-0.05517747	-3.75530300
36.64066033	-0.05517747	-3.75530300
36.64399433	-0.05517747	-3.75530300
36.64732833	-0.05517747	-3.75530300
36.65066233	-0.05517747	-3.75530300
36.65399633	-0.05517747	-3.75530300
36.65733033	-0.05517747	-3.75530300
36.66066433	-0.05517747	-3.75530300
36.66399833	-0.05517747	-3.80108000
36.66733233	-0.05517747	-3.80108000
36.67066633	-0.05517747	-3.75530300
36.67400033	-0.05517747	-3.75530300
36.67733433	-0.05517747	-3.75530300
36.68066833	-0.05517747	-3.80108000
36.68400233	-0.05517747	-3.75530300
36.68733633	-0.05517747	-3.75530300
36.69067033	-0.05517747	-3.75530300
36.69400433	-0.05517747	-3.75530300
36.69733833	-0.05517747	-3.80108000
36.70067233	-0.03680532	-3.80108000
36.70400633	-0.03680532	-3.75530300
36.70734033	-0.03680532	-3.75530300
36.71067433	-0.03680532	-3.80108000
36.71400833	-0.03680532	-3.75530300
36.71734233	-0.03680532	-3.75530300
36.72067633	-0.03680532	-3.75530300
36.72401033	-0.03680532	-3.75530300
36.72734433	-0.03680532	-3.75530300
36.73067833	-0.03680532	-3.75530300
36.73401233	-0.03680532	-3.75530300
36.73734633	-0.03680532	-3.75530300
36.74068033	-0.03680532	-3.75530300
36.74401433	-0.01843318	-3.75530300
36.74734833	-0.01843318	-3.75530300
36.75068233	-0.00006104	-3.75530300
36.75401633	-0.01843318	-3.75530300
36.75735033	-0.01843318	-3.80108000
36.76068433	-0.00006104	-3.75530300
36.76401833	-0.00006104	-3.75530300
36.76735233	-0.01843318	-3.75530300
36.77068633	-0.00006104	-3.75530300
36.77402033	-0.00006104	-3.80108000
36.77735433	-0.00006104	-3.80108000
36.78068833	-0.00006104	-3.80108000
36.78402233	-0.00006104	-3.75530300
36.78735633	-0.00006104	-3.75530300
36.79069033	-0.00006104	-3.75530300
36.79402433	-0.00006104	-3.75530300
36.79735833	-0.00006104	-3.75530300
36.80069233	-0.00006104	-3.75530300
36.80402633	0.01831111	-3.75530300
36.80736033	-0.00006104	-3.75530300
36.81069433	0.01831111	-3.75530300
36.81402833	-0.00006104	-3.75530300
36.81736233	-0.00006104	-3.80108000
36.82069633	-0.00006104	-3.80108000
36.82403033	0.01831111	-3.75530300
36.82736433	-0.00006104	-3.75530300
36.83069833	0.01831111	-3.75530300
36.83403233	-0.00006104	-3.75530300
36.83736633	-0.00006104	-3.80108000
36.84070033	-0.00006104	-3.75530300
36.84403433	-0.00006104	-3.80108000
36.84736833	-0.00006104	-3.75530300
36.85070233	0.01831111	-3.75530300
36.85403633	0.01831111	-3.75530300
36.85737033	0.01831111	-3.75530300
36.86070433	0.01831111	-3.75530300
36.86403833	0.01831111	-3.80108000
36.86737233	0.01831111	-3.75530300
36.87070633	0.01831111	-3.75530300
36.87404033	0.01831111	-3.75530300
36.87737433	0.01831111	-3.75530300
36.88070833	0.01831111	-3.75530300
36.88404233	0.03668325	-3.75530300
36.88737633	0.03668325	-3.75530300
36.89071033	0.01831111	-3.75530300
36.89404433	0.01831111	-3.75530300
36.89737833	0.03668325	-3.75530300
36.90071233	0.03668325	-3.75530300
36.90404633	0.01831111	-3.80108000
36.90738033	0.01831111	-3.75530300
36.91071433	0.03668325	-3.75530300
36.91404833	0.03668325	-3.75530300
36.91738233	0.03668325	-3.75530300
36.92071633	0.03668325	-3.80108000
36.92405033	0.01831111	-3.75530300
36.92738433	0.03668325	-3.75530300
36.93071833	0.03668325	-3.75530300
36.93405233	0.03668325	-3.75530300
36.93738633	0.03668325	-3.75530300
36.94072033	0.03668325	-3.75530300
36.94405433	0.03668325	-3.75530300
36.94738833	0.03668325	-3.80108000
36.95072233	0.01831111	-3.75530300
36.95405633	0.03668325	-3.80108000
36.95739033	0.03668325	-3.75530300
36.96072433	0.01831111	-3.80108000
36.96405833	0.01831111	-3.80108000
36.96739233	0.01831111	-3.75530300
36.97072633	0.03668325	-3.75530300
36.97406033	0.01831111	-3.75530300
36.97739433	0.03668325	-3.75530300
36.98072833	0.01831111	-3.80108000
36.98406233	0.01831111	-3.75530300
36.98739633	0.01831111	-3.80108000
36.99073033	0.03668325	-3.75530300
36.99406433	0.03668325	-3.75530300
36.99739833	0.01831111	-3.75530300
37.00073233	0.03668325	-3.75530300
37.00406633	0.03668325	-3.75530300
37.00740033	0.03668325	-3.75530300
37.01073433	0.03668325	-3.75530300
37.01406833	0.03668325	-3.80108000
37.01740233	0.03668325	-3.75530300
37.02073633	0.03668325	-3.75530300
37.02407033	0.03668325	-3.80108000
37.02740433	0.03668325	-3.75530300
37.03073833	0.03668325	-3.75530300
37.03407233	0.03668325	-3.75530300
37.03740633	0.03668325	-3.75530300
37.04074033	0.03668325	-3.75530300
37.04407433	0.03668325	-3.75530300
37.04740833	0.05505539	-3.75530300
37.05074233	0.05505539	-3.80108000
37.05407633	0.05505539	-3.75530300
37.05741033	0.05505539	-3.75530300
37.06074433	0.05505539	-3.80108000
37.06407833	0.05505539	-3.75530300
37.06741233	0.07336649	-3.75530300
37.07074633	0.07336649	-3.75530300
37.07408033	0.07336649	-3.75530300
37.07741433	0.07336649	-3.75530300
37.08074833	0.05505539	-3.75530300
37.08408234	0.07336649	-3.75530300
37.08741634	0.07336649	-3.75530300
37.09075034	0.07336649	-3.75530300
37.09408434	0.05505539	-3.75530300
37.09741834	0.05505539	-3.75530300
37.10075234	0.07336649	-3.80108000
37.10408634	0.05505539	-3.75530300
37.10742034	0.05505539	-3.75530300
37.11075434	0.05505539	-3.75530300
37.11408834	0.05505539	-3.75530300
37.11742234	0.05505539	-3.75530300
37.12075634	0.05505539	-3.75530300
37.12409034	0.05505539	-3.75530300
37.12742434	0.05505539	-3.75530300
37.13075834	0.03668325	-3.75530300
37.13409234	0.05505539	-3.75530300
37.13742634	0.05505539	-3.75530300
37.14076034	0.03668325	-3.75530300
37.14409434	0.05505539	-3.75530300
37.14742834	0.03668325	-3.75530300
37.15076234	0.03668325	-3.75530300
37.15409634	0.05505539	-3.75530300
37.15743034	0.03668325	-3.75530300
37.16076434	0.05505539	-3.75530300
37.16409834	0.05505539	-3.80108000
37.16743234	0.05505539	-3.75530300
37.17076634	0.05505539	-3.75530300
37.17410034	0.05505539	-3.75530300
37.17743434	0.05505539	-3.80108000
37.18076834	0.03668325	-3.75530300
37.18410234	0.05505539	-3.75530300
37.18743634	0.05505539	-3.75530300
37.19077034	0.05505539	-3.75530300
37.19410434	0.03668325	-3.75530300
37.19743834	0.05505539	-3.75530300
37.20077234	0.05505539	-3.75530300
37.20410634	0.05505539	-3.80108000
37.20744034	0.05505539	-3.75530300
37.21077434	0.05505539	-3.75530300
37.21410834	0.05505539	-3.75530300
37.21744234	0.03668325	-3.75530300
37.22077634	0.03668325	-3.80108000
37.22411034	0.05505539	-3.75530300
37.22744434	0.05505539	-3.75530300
37.23077834	0.05505539	-3.75530300
37.23411234	0.03668325	-3.80108000
37.23744634	0.05505539	-3.75530300
37.24078034	0.05505539	-3.80108000
37.24411434	0.03668325	-3.80108000
37.24744834	0.03668325	-3.75530300
37.25078234	0.03668325	-3.75530300
37.25411634	0.05505539	-3.75530300
37.25745034	0.05505539	-3.80108000
37.26078434	0.05505539	-3.75530300
37.26411834	0.03668325	-3.75530300
37.26745234	0.05505539	-3.75530300
37.27078634	0.05505539	-3.75530300
37.27412034	0.05505539	-3.75530300
37.27745434	0.03668325	-3.75530300
37.28078834	0.03668325	-3.75530300
37.28412234	0.03668325	-3.75530300
37.28745634	0.05505539	-3.75530300
37.29079034	0.05505539	-3.75530300
37.29412434	0.05505539	-3.75530300
37.29745834	0.05505539	-3.75530300
37.30079234	0.05505539	-3.80108000
37.30412634	0.05505539	-3.80108000
37.30746034	0.03668325	-3.75530300
37.31079434	0.03668325	-3.80108000
37.31412834	0.03668325	-3.75530300
37.31746234	0.03668325	-3.75530300
37.32079634	0.03668325	-3.75530300
37.32413034	0.05505539	-3.75530300
37.32746434	0.05505539	-3.75530300
37.33079834	0.03668325	-3.80108000
37.33413234	0.05505539	-3.75530300
37.33746634	0.03668325	-3.75530300
37.34080034	0.03668325	-3.75530300
37.34413434	0.05505539	-3.80108000
37.34746834	0.03668325	-3.75530300
37.35080234	0.03668325	-3.75530300
37.35413634	0.03668325	-3.75530300
37.35747034	0.03668325	-3.75530300
37.36080434	0.03668325	-3.75530300
37.36413834	0.05505539	-3.75530300
37.36747234	0.03668325	-3.75530300
37.37080634	0.03668325	-3.75530300
37.37414034	0.03668325	-3.75530300
37.37747434	0.03668325	-3.75530300
37.38080834	0.03668325	-3.75530300
37.38414234	0.03668325	-3.80108000
37.38747634	0.03668325	-3.75530300
37.39081034	0.03668325	-3.75530300
37.39414434	0.03668325	-3.75530300
37.39747834	0.03668325	-3.75530300
37.40081234	0.03668325	-3.75530300
37.40414634	0.03668325	-3.75530300
37.40748034	0.03668325	-3.75530300
37.41081434	0.03668325	-3.75530300
37.41414834	0.03668325	-3.75530300
37.41748234	0.03668325	-3.80108000
37.42081634	0.03668325	-3.75530300
37.42415034	0.03668325	-3.80108000
37.42748434	0.03668325	-3.75530300
37.43081834	0.03668325	-3.80108000
37.43415234	0.03668325	-3.80108000
37.43748634	0.03668325	-3.75530300
37.44082034	0.03668325	-3.80108000
37.44415434	0.03668325	-3.75530300
37.44748834	0.03668325	-3.80108000
37.45082234	0.03668325	-3.75530300
37.45415634	0.03668325	-3.75530300
37.45749034	0.03668325	-3.75530300
37.46082434	0.03668325	-3.75530300
37.46415834	0.03668325	-3.75530300
37.46749234	0.03668325	-3.75530300
37.47082634	0.03668325	-3.75530300
37.47416034	0.03668325	-3.75530300
37.47749434	0.03668325	-3.75530300
37.48082834	0.03668325	-3.75530300
37.48416234	0.03668325	-3.75530300
37.48749634	0.03668325	-3.80108000
37.49083034	0.03668325	-3.75530300
37.49416434	0.03668325	-3.75530300
37.49749834	0.03668325	-3.75530300
37.50083234	0.03668325	-3.75530300
37.50416634	0.03668325	-3.75530300
37.50750034	0.03668325	-3.75530300
37.51083434	0.03668325	-3.75530300
37.51416834	0.03668325	-3.75530300
37.51750234	0.03668325	-3.75530300
37.52083634	0.03668325	-3.75530300
37.52417034	0.03668325	-3.80108000
37.52750434	0.03668325	-3.80108000
37.53083834	0.03668325	-3.75530300
37.53417234	0.01831111	-3.75530300
37.53750634	0.03668325	-3.75530300
37.54084034	0.01831111	-3.75530300
37.54417434	0.01831111	-3.80108000
37.54750834	0.01831111	-3.75530300
37.55084234	0.01831111	-3.75530300
37.55417634	0.01831111	-3.75530300
37.55751034	0.01831111	-3.75530300
37.56084434	0.01831111	-3.75530300
37.56417834	0.01831111	-3.80108000
37.56751234	0.01831111	-3.75530300
37.57084634	0.01831111	-3.75530300
37.57418034	-0.00006104	-3.80108000
37.57751434	-0.00006104	-3.75530300
37.58084834	0.01831111	-3.75530300
37.58418234	-0.00006104	-3.75530300
37.58751634	-0.00006104	-3.75530300
37.59085034	-0.00006104	-3.75530300
37.59418434	-0.00006104	-3.75530300
37.59751834	-0.00006104	-3.75530300
37.60085234	-0.00006104	-3.75530300
37.60418634	-0.00006104	-3.75530300
37.60752034	-0.00006104	-3.75530300
37.61085434	-0.00006104	-3.75530300
37.61418834	-0.00006104	-3.80108000
37.61752234	-0.00006104	-3.75530300
37.62085634	-0.00006104	-3.80108000
37.62419034	-0.00006104	-3.75530300
37.62752434	-0.00006104	-3.80108000
37.63085834	-0.00006104	-3.75530300
37.63419234	-0.00006104	-3.75530300
